gsis,season,pg,base,out,age,reunion,player_move,coach_move,moved,base_av,out_av
00-0033376,2023,RB,0.19573643410852712,0.1517094017094017,29,0,0,0,0,0.8901734104046243,0.4121212121212121
00-0033376,2024,RB,0.1517094017094017,0.08441558441558442,30,0,0,0,0,0.4121212121212121,0.49382716049382713
00-0033381,2018,DL,0.4822834645669291,0.5707964601769911,24,0,0,0,0,0.48562300319488816,0.5230263157894737
00-0033381,2019,DL,0.5707964601769911,0.8402489626556017,25,0,0,0,0,0.5230263157894737,0.5490196078431373
00-0033381,2020,DL,0.8402489626556017,0.6868787276341949,26,0,0,0,0,0.5490196078431373,0.6785714285714286
00-0033381,2021,DL,0.6868787276341949,0.4808795411089866,27,1,1,0,1,0.6785714285714286,0.6563380281690141
00-0033381,2024,DL,0.7925430210325047,0.836976320582878,30,0,0,0,0,0.6265822784810127,0.9462686567164179
00-0033387,2020,TE,0.7936507936507936,0.5819672131147541,27,0,0,0,0,0.8582089552238806,0.7972027972027972
00-0033387,2021,TE,0.5819672131147541,0.24193548387096775,28,0,0,0,1,0.7972027972027972,0.39072847682119205
00-0033392,2020,LB,0.11803713527851459,0.2128463476070529,28,0,0,0,0,,
00-0033393,2018,DB,0.43692022263450836,0.9963833634719711,23,0,0,0,0,0.6058201058201058,0.8640552995391705
00-0033393,2019,DB,0.9963833634719711,0.9228769497400346,24,0,0,0,0,0.8640552995391705,0.7871287128712872
00-0033393,2020,DB,0.9228769497400346,0.9810671256454389,25,0,0,0,0,0.7871287128712872,0.7299723756906077
00-0033393,2021,DB,0.9810671256454389,0.9680851063829787,26,0,0,0,0,0.7299723756906077,0.9478260869565217
00-0033393,2022,DB,0.9680851063829787,0.666955017301038,27,0,0,0,0,0.9478260869565217,0.9387351778656127
00-0033393,2023,DB,0.666955017301038,0.9304857621440537,28,0,0,0,0,0.9387351778656127,0.9696969696969697
00-0033393,2024,DB,0.9304857621440537,0.8353658536585366,29,0,0,0,0,0.9696969696969697,0.9688888888888889
00-0033399,2018,LB,0.16454081632653061,0.005194805194805195,25,0,0,0,0,,
00-0033408,2018,DL,0.12992125984251968,0.04756637168141593,24,0,0,0,0,,
00-0033408,2019,DL,0.04756637168141593,0.21265560165975103,25,1,1,0,1,,
00-0033430,2021,DB,0.16953528399311532,0.08428805237315876,27,0,0,0,1,0.5290055248618785,0.2391304347826087
00-0033435,2021,DB,0.3313253012048193,0.07610474631751228,26,0,0,0,1,,
00-0033439,2021,TE,0.4344262295081967,0.3790322580645161,27,0,0,0,0,0.46153846153846156,0.7417218543046358
00-0033439,2022,TE,0.3790322580645161,0.25255102040816324,28,0,0,0,1,0.7417218543046358,0.21014492753623187
00-0033439,2023,TE,0.25255102040816324,0.40053763440860213,29,1,1,0,1,0.21014492753623187,0.46099290780141844
00-0033439,2024,TE,0.40053763440860213,0.125,30,0,0,0,1,0.46099290780141844,0.5035460992907801
00-0033445,2018,LB,0.4630102040816326,0.5233766233766234,23,0,0,0,0,0.4866666666666667,0.5890909090909091
00-0033445,2019,LB,0.5233766233766234,0.5583554376657824,24,0,0,0,0,0.5890909090909091,0.7288732394366197
00-0033445,2020,LB,0.5583554376657824,0.9231738035264484,25,0,0,0,0,0.7288732394366197,0.9916201117318436
00-0033445,2023,LB,0.6818181818181818,0.7864864864864864,28,0,0,0,1,0.9968652037617555,0.8311475409836065
00-0033452,2019,LB,0.2896103896103896,0.34350132625994695,25,0,0,0,1,,
00-0033455,2019,TE,0.5429292929292929,0.5661375661375662,24,0,0,0,0,0.22556390977443608,0.19402985074626866
00-0033455,2020,TE,0.5661375661375662,0.726775956284153,25,0,0,0,0,0.19402985074626866,0.23776223776223776
00-0033455,2021,TE,0.726775956284153,0.6747311827956989,26,0,0,0,0,0.23776223776223776,0.304635761589404
00-0033455,2022,TE,0.6747311827956989,0.1760204081632653,27,1,1,0,1,0.304635761589404,0.10144927536231885
00-0033460,2019,WR,0.4894578313253012,0.5606508875739645,24,0,0,0,0,0.7727272727272727,0.7293388429752066
00-0033461,2019,LB,0.577922077922078,0.3169761273209549,24,0,0,0,0,0.6763636363636364,0.46830985915492956
00-0033461,2020,LB,0.3169761273209549,0.2707808564231738,25,0,0,0,1,0.46830985915492956,0.5502793296089385
00-0033463,2018,DL,0.7450787401574803,0.18915929203539822,23,0,0,0,0,0.18666666666666668,0.22181818181818183
00-0033463,2019,DL,0.18915929203539822,0.7188796680497925,24,0,0,0,0,0.22181818181818183,0.7156862745098039
00-0033463,2020,DL,0.7188796680497925,0.8717693836978131,25,0,0,0,0,0.7156862745098039,0.8549107142857143
00-0033463,2023,DL,0.819811320754717,0.016252390057361378,28,0,0,0,0,0.7441860465116279,0.14082278481012658
00-0033463,2024,DL,0.016252390057361378,0.651183970856102,29,0,0,0,1,0.14082278481012658,0.4835820895522388
00-0033466,2018,WR,0.02514792899408284,0.32379518072289154,23,0,0,0,1,0.12946428571428573,0.3181818181818182
00-0033466,2019,WR,0.32379518072289154,0.46153846153846156,24,0,0,0,0,0.3181818181818182,0.359504132231405
00-0033466,2020,WR,0.46153846153846156,0.5966386554621849,25,0,0,0,0,0.359504132231405,0.1015625
00-0033466,2021,WR,0.5966386554621849,0.4186666666666667,26,0,0,0,0,0.1015625,0.24452554744525548
00-0033466,2022,WR,0.4186666666666667,0.6912181303116147,27,0,0,0,0,0.24452554744525548,0.592156862745098
00-0033466,2023,WR,0.6912181303116147,0.1,28,0,0,0,1,0.592156862745098,0.20491803278688525
00-0033469,2018,DL,0.22145669291338582,0.2842920353982301,24,0,0,0,0,0.30670926517571884,0.39144736842105265
00-0033471,2020,WR,0.35355029585798814,0.3711484593837535,24,0,0,0,0,0.2809917355371901,0.556640625
00-0033471,2021,WR,0.3711484593837535,0.30266666666666664,25,0,0,0,0,0.556640625,0.08394160583941605
00-0033503,2019,DB,0.009945750452079566,0.4965337954939341,26,0,0,0,1,0.10368663594470046,0.46534653465346537
00-0033503,2020,DB,0.4965337954939341,0.45869191049913943,27,0,0,0,0,0.46534653465346537,0.7299723756906077
00-0033503,2021,DB,0.45869191049913943,0.70949263502455,28,0,0,0,1,0.7299723756906077,0.22391304347826088
00-0033503,2022,DB,0.70949263502455,0.7811418685121108,29,0,0,0,0,0.22391304347826088,0.26679841897233203
00-0033503,2023,DB,0.7811418685121108,0.8542713567839196,30,1,1,0,1,0.26679841897233203,0.26107226107226106
00-0033512,2018,DB,0.16419294990723562,0.8960216998191681,25,0,0,0,0,0.3492063492063492,0.7995391705069125
00-0033512,2019,DB,0.8960216998191681,0.5883882149046794,26,0,0,0,0,0.7995391705069125,0.5866336633663366
00-0033512,2020,DB,0.5883882149046794,0.1884681583476764,27,0,0,0,0,0.5866336633663366,0.5773480662983426
00-0033512,2021,DB,0.1884681583476764,0.6448445171849427,28,1,1,0,1,0.5773480662983426,0.6434782608695652
00-0033512,2022,DB,0.6448445171849427,0.2171280276816609,29,0,0,0,1,0.6434782608695652,0.31620553359683795
00-0033512,2023,DB,0.2171280276816609,0.4556113902847571,30,0,0,0,0,0.31620553359683795,0.634032634032634
00-0033512,2024,DB,0.4556113902847571,0.25261324041811845,31,0,0,0,0,0.634032634032634,0.1111111111111111
00-0033523,2018,DL,0.12696850393700787,0.7754424778761062,23,0,0,0,0,0.6134185303514377,0.9013157894736842
00-0033523,2019,DL,0.7754424778761062,0.7956431535269709,24,0,0,0,0,0.9013157894736842,0.8562091503267973
00-0033523,2020,DL,0.7956431535269709,0.705765407554672,25,0,0,0,0,0.8562091503267973,0.9553571428571429
00-0033523,2021,DL,0.705765407554672,0.8938814531548758,26,0,0,0,0,0.9553571428571429,0.9042253521126761
00-0033523,2022,DL,0.8938814531548758,0.980188679245283,27,0,0,0,0,0.9042253521126761,0.9738372093023255
00-0033523,2023,DL,0.980188679245283,0.7963671128107075,28,0,0,0,0,0.9738372093023255,0.9620253164556962
00-0033523,2024,DL,0.7963671128107075,0.5573770491803278,29,0,0,0,0,0.9620253164556962,0.7731343283582089
00-0033524,2018,DB,0.21985157699443414,0.19439421338155516,23,0,0,0,0,0.3994708994708995,0.5529953917050692
00-0033524,2019,DB,0.19439421338155516,0.9722703639514731,24,0,0,0,0,0.5529953917050692,0.6831683168316832
00-0033524,2020,DB,0.9722703639514731,0.6230636833046471,25,0,0,0,0,0.6831683168316832,0.8895027624309392
00-0033524,2021,DB,0.6230636833046471,0.33797054009819966,26,0,0,0,0,0.8895027624309392,0.24130434782608695
00-0033525,2018,LB,0.1288265306122449,0.2012987012987013,24,0,0,0,0,0.09666666666666666,0.20727272727272728
00-0033525,2019,LB,0.2012987012987013,0.7281167108753316,25,0,0,0,0,0.20727272727272728,0.5105633802816901
00-0033525,2020,DL,0.7281167108753316,0.03400503778337532,26,0,0,0,0,0.5105633802816901,0.6462053571428571
00-0033526,2018,RB,0.6541501976284585,0.08464566929133858,23,0,0,0,0,0.5,0.25449101796407186
00-0033526,2021,RB,0.4826923076923077,0.5799256505576208,26,0,0,0,0,0.8481675392670157,0.8115183246073299
00-0033526,2022,RB,0.5799256505576208,0.7751937984496124,27,0,0,0,0,0.8115183246073299,0.7630057803468208
00-0033526,2023,RB,0.7751937984496124,0.655982905982906,28,0,0,0,1,0.7630057803468208,0.34545454545454546
00-0033526,2024,RB,0.655982905982906,0.5541125541125541,29,0,0,0,1,0.34545454545454546,0.345679012345679
00-0033527,2018,DB,0.1790352504638219,0.11482820976491863,23,0,0,0,0,0.49206349206349204,0.5483870967741935
00-0033527,2019,DB,0.11482820976491863,0.4341421143847487,24,0,0,0,0,0.5483870967741935,0.8366336633663366
00-0033528,2019,TE,0.1691919191919192,0.5476190476190477,25,0,0,0,0,0.7819548872180451,0.8059701492537313
00-0033528,2020,TE,0.5476190476190477,0.00546448087431694,26,0,0,0,0,0.8059701492537313,0.5734265734265734
00-0033532,2018,LB,0.1798469387755102,0.3051948051948052,24,0,0,0,0,0.5566666666666666,0.6290909090909091
00-0033536,2018,WR,0.1908284023668639,0.8614457831325302,24,0,0,0,0,0.18303571428571427,0.628099173553719
00-0033536,2019,WR,0.8614457831325302,0.7559171597633136,25,0,0,0,0,0.628099173553719,0.8925619834710744
00-0033536,2020,WR,0.7559171597633136,0.7296918767507002,26,0,0,0,0,0.8925619834710744,0.75390625
00-0033536,2021,WR,0.7296918767507002,0.932,27,0,0,0,0,0.75390625,0.8613138686131386
00-0033536,2022,WR,0.932,0.8144475920679887,28,0,0,0,0,0.8613138686131386,0.8156862745098039
00-0033537,2018,QB,0.4793814432989691,0.9519230769230769,23,0,0,0,0,0.64,0.9324324324324325
00-0033537,2019,QB,0.9519230769230769,0.9680851063829787,24,0,0,0,0,0.9324324324324325,0.8493150684931506
00-0033537,2020,QB,0.9680851063829787,0.908695652173913,25,0,0,0,0,0.8493150684931506,0.9642857142857143
00-0033537,2023,QB,0.375,0.41735537190082644,28,0,0,0,0,0.8546511627906976,0.5714285714285714
00-0033537,2024,QB,0.41735537190082644,0.326271186440678,29,0,0,0,0,0.5714285714285714,0.6125
00-0033539,2018,LB,0.7691326530612245,0.874025974025974,24,0,0,0,0,0.85,0.9745454545454545
00-0033539,2019,LB,0.874025974025974,0.6220159151193634,25,0,0,0,0,0.9745454545454545,0.8415492957746479
00-0033539,2020,LB,0.6220159151193634,0.43702770780856426,26,0,0,0,0,0.8415492957746479,0.19273743016759776
00-0033539,2021,LB,0.43702770780856426,0.10446009389671361,27,0,0,0,1,0.19273743016759776,0.5913312693498453
00-0033540,2018,DL,0.8523622047244095,0.6449115044247787,23,0,0,0,0,0.4217252396166134,0.7697368421052632
00-0033540,2019,DL,0.6449115044247787,0.6275933609958506,24,0,0,0,0,0.7697368421052632,0.7320261437908496
00-0033541,2018,DL,0.5974409448818898,0.4103982300884956,24,0,0,0,0,0.41214057507987223,0.5723684210526315
00-0033541,2019,DL,0.4103982300884956,0.5985477178423236,25,0,0,0,1,0.5723684210526315,0.7483660130718954
00-0033541,2020,DL,0.5985477178423236,0.36083499005964215,26,0,0,0,1,0.7483660130718954,0.10044642857142858
00-0033541,2021,DL,0.36083499005964215,0.22753346080305928,27,0,0,0,1,0.10044642857142858,0.18591549295774648
00-0033543,2019,DB,0.22513562386980107,0.46013864818024264,23,0,0,0,0,0.2834101382488479,0.09900990099009901
00-0033543,2020,DB,0.46013864818024264,0.5636833046471601,24,0,0,0,1,0.09900990099009901,0.04903314917127072
00-0033543,2021,DB,0.5636833046471601,0.4918166939443535,25,0,0,0,1,0.04903314917127072,0.5108695652173914
00-0033543,2022,DB,0.4918166939443535,0.045847750865051905,26,0,0,0,1,0.5108695652173914,0.02766798418972332
00-0033544,2018,DB,0.3200371057513915,0.2007233273056058,22,0,0,0,0,0.7116402116402116,0.3225806451612903
00-0033544,2019,DB,0.2007233273056058,0.0389948006932409,23,0,0,0,0,0.3225806451612903,0.024752475247524754
00-0033545,2018,DB,0.10853432282003711,0.06238698010849909,23,0,0,0,0,0.06613756613756613,0.4078341013824885
00-0033546,2018,DL,0.45767716535433073,0.39491150442477874,24,0,0,0,0,0.670926517571885,0.7171052631578947
00-0033546,2019,DL,0.39491150442477874,0.6898340248962656,25,0,0,0,0,0.7171052631578947,0.6830065359477124
00-0033546,2020,DL,0.6898340248962656,0.820079522862823,26,1,0,1,0,0.6830065359477124,0.6116071428571429
00-0033546,2021,DL,0.820079522862823,0.52868068833652,27,0,0,0,1,0.6116071428571429,0.7211267605633803
00-0033546,2022,DL,0.52868068833652,0.6490566037735849,28,0,0,0,0,0.7211267605633803,0.8226744186046512
00-0033546,2023,DL,0.6490566037735849,0.5334608030592735,29,0,0,0,1,0.8226744186046512,0.819620253164557
00-0033546,2024,DL,0.5334608030592735,0.6220400728597449,30,0,0,0,0,0.819620253164557,0.7671641791044777
00-0033547,2018,LB,0.6900510204081632,0.7792207792207793,24,0,0,0,0,0.7733333333333333,0.7709090909090909
00-0033547,2019,LB,0.7792207792207793,0.7798408488063661,25,0,0,0,0,0.7709090909090909,0.8697183098591549
00-0033547,2020,LB,0.7798408488063661,0.8123425692695214,26,0,0,0,0,0.8697183098591549,0.9916201117318436
00-0033547,2021,LB,0.8123425692695214,0.3028169014084507,27,1,1,0,1,0.9916201117318436,0.5696594427244582
00-0033547,2022,LB,0.3028169014084507,0.07402597402597402,28,0,0,0,0,0.5696594427244582,0.21316614420062696
00-0033547,2023,LB,0.07402597402597402,0.46216216216216216,29,0,0,0,1,0.21316614420062696,0.7836065573770492
00-0033548,2018,DB,0.349721706864564,0.7396021699819169,23,0,0,0,0,0.29894179894179895,0.8225806451612904
00-0033548,2019,DB,0.7396021699819169,0.7114384748700173,24,0,0,0,0,0.8225806451612904,0.8626237623762376
00-0033548,2020,DB,0.7114384748700173,0.32099827882960413,25,0,0,0,0,0.8626237623762376,0.5096685082872928
00-0033548,2021,DB,0.32099827882960413,0.8788870703764321,26,0,0,0,1,0.5096685082872928,0.7891304347826087
00-0033548,2022,DB,0.8788870703764321,0.35207612456747406,27,0,0,0,0,0.7891304347826087,0.7944664031620553
00-0033548,2023,DB,0.35207612456747406,0.5485762144053601,28,0,0,0,0,0.7944664031620553,0.5501165501165501
00-0033548,2024,DB,0.5485762144053601,0.3719512195121951,29,0,0,0,1,0.5501165501165501,0.6288888888888889
00-0033549,2018,LB,0.04846938775510204,0.3155844155844156,24,0,0,0,0,0.38666666666666666,0.5272727272727272
00-0033549,2019,LB,0.3155844155844156,0.01989389920424403,25,0,0,0,1,0.5272727272727272,0.6901408450704225
00-0033549,2020,LB,0.01989389920424403,0.5327455919395466,26,0,0,0,0,0.6901408450704225,0.7122905027932961
00-0033549,2021,LB,0.5327455919395466,0.07863849765258216,27,0,0,0,1,0.7122905027932961,0.3622291021671827
00-0033549,2022,LB,0.07863849765258216,0.4051948051948052,28,0,0,0,0,0.3622291021671827,0.6269592476489029
00-0033549,2023,LB,0.4051948051948052,0.3081081081081081,29,0,0,0,0,0.6269592476489029,0.839344262295082
00-0033551,2018,DB,0.4090909090909091,0.7884267631103075,24,0,0,0,0,0.20105820105820105,0.47235023041474655
00-0033551,2019,DB,0.7884267631103075,0.5641247833622184,25,0,0,0,0,0.47235023041474655,0.5742574257425742
00-0033551,2020,DB,0.5641247833622184,0.5189328743545611,26,0,0,0,1,0.5742574257425742,0.712707182320442
00-0033551,2021,DB,0.5189328743545611,0.8739770867430442,27,0,0,0,1,0.712707182320442,0.8195652173913044
00-0033551,2022,DB,0.8739770867430442,0.9437716262975778,28,0,0,0,0,0.8195652173913044,0.7470355731225297
00-0033551,2023,DB,0.9437716262975778,0.4396984924623116,29,0,0,0,1,0.7470355731225297,0.8811188811188811
00-0033551,2024,DB,0.4396984924623116,0.662020905923345,30,0,0,0,0,0.8811188811188811,0.8066666666666666
00-0033553,2018,RB,0.12845849802371542,0.9507874015748031,23,0,0,0,0,0.041176470588235294,0.9700598802395209
00-0033553,2019,RB,0.9507874015748031,0.7074688796680498,24,0,0,0,0,0.9700598802395209,0.6190476190476191
00-0033553,2020,RB,0.7074688796680498,0.8346153846153846,25,0,0,0,0,0.6190476190476191,0.8691099476439791
00-0033553,2021,RB,0.8346153846153846,0.966542750929368,26,1,1,0,1,0.8691099476439791,0.6963350785340314
00-0033553,2022,RB,0.966542750929368,0.8546511627906976,27,0,0,0,0,0.6963350785340314,0.953757225433526
00-0033553,2023,RB,0.8546511627906976,0.8397435897435898,28,0,0,0,0,0.953757225433526,0.8363636363636363
00-0033553,2024,RB,0.8397435897435898,0.9025974025974026,29,0,0,0,0,0.8363636363636363,0.7962962962962963
00-0033554,2019,DB,0.30018083182640143,0.24523396880415946,24,0,0,0,0,0.716589861751152,0.8403465346534653
00-0033554,2020,DB,0.24523396880415946,0.03700516351118761,25,0,0,0,1,0.8403465346534653,0.05110497237569061
00-0033555,2020,WR,0.16124260355029585,0.2647058823529412,27,0,0,0,0,0.4628099173553719,0.66796875
00-0033555,2021,WR,0.2647058823529412,0.3933333333333333,28,0,0,0,0,0.66796875,0.6861313868613139
00-0033555,2022,WR,0.3933333333333333,0.7407932011331445,29,0,0,0,1,0.6861313868613139,0.9803921568627451
00-0033555,2023,WR,0.7407932011331445,0.33098591549295775,30,0,0,0,1,0.9803921568627451,0.6065573770491803
00-0033555,2024,WR,0.33098591549295775,0.6051873198847262,31,0,0,0,1,0.6065573770491803,0.6852589641434262
00-0033556,2018,RB,0.7727272727272727,0.9212598425196851,23,0,0,0,0,0.37058823529411766,0.5748502994011976
00-0033556,2019,RB,0.9212598425196851,0.7614107883817427,24,0,0,0,0,0.5748502994011976,0.5297619047619048
00-0033557,2018,LB,0.30739795918367346,0.01948051948051948,23,0,0,0,0,0.41333333333333333,0.3490909090909091
00-0033557,2019,LB,0.01948051948051948,0.14721485411140584,24,0,0,0,0,0.3490909090909091,0.5704225352112676
00-0033557,2024,LB,0.3108108108108108,0.15965346534653466,29,0,0,0,0,0.7573770491803279,0.6984126984126984
00-0033559,2018,TE,0.02956989247311828,0.4116161616161616,24,0,0,0,0,0.23484848484848486,0.13533834586466165
00-0033562,2018,WR,0.128698224852071,0.42018072289156627,24,0,0,0,1,0.15178571428571427,0.24793388429752067
00-0033563,2020,DL,0.25,0.6013916500994035,27,0,0,0,0,0.3954248366013072,0.6004464285714286
00-0033563,2021,DL,0.6013916500994035,0.7782026768642447,28,0,0,0,1,0.6004464285714286,0.5408450704225352
00-0033563,2022,DL,0.7782026768642447,0.4830188679245283,29,0,0,0,0,0.5408450704225352,0.31540697674418605
00-0033566,2018,DB,0.9860853432282004,0.9294755877034359,24,0,0,0,0,0.5,0.6105990783410138
00-0033566,2019,DB,0.9294755877034359,0.9072790294627383,25,0,0,0,0,0.6105990783410138,0.422029702970297
00-0033566,2020,DB,0.9072790294627383,0.4612736660929432,26,0,0,0,1,0.422029702970297,0.39779005524861877
00-0033566,2021,DB,0.4612736660929432,0.7405891980360065,27,0,0,0,1,0.39779005524861877,0.7434782608695653
00-0033566,2022,DB,0.7405891980360065,0.9368512110726643,28,0,0,0,0,0.7434782608695653,0.6403162055335968
00-0033566,2023,DB,0.9368512110726643,0.8190954773869347,29,0,0,0,0,0.6403162055335968,0.23776223776223776
00-0033567,2019,RB,0.21456692913385828,0.470954356846473,24,0,0,0,0,0.3532934131736527,0.5892857142857143
00-0033567,2020,RB,0.470954356846473,0.6134615384615385,25,1,0,1,0,0.5892857142857143,0.3298429319371728
00-0033568,2018,DB,0.74860853432282,0.1057866184448463,24,0,0,0,0,0.27645502645502645,0.4447004608294931
00-0033568,2019,DB,0.1057866184448463,0.39428076256499134,25,0,0,0,1,0.4447004608294931,0.3292079207920792
00-0033570,2019,LB,0.7480519480519481,0.7599469496021221,24,0,0,0,0,0.6254545454545455,0.7165492957746479
00-0033570,2020,LB,0.7599469496021221,0.6738035264483627,25,0,0,0,0,0.7165492957746479,0.5642458100558659
00-0033570,2021,LB,0.6738035264483627,0.5387323943661971,26,0,0,0,1,0.5642458100558659,0.8421052631578947
00-0033570,2024,LB,0.3554054054054054,0.4368811881188119,29,0,0,0,1,0.40491803278688526,0.6253968253968254
00-0033571,2018,LB,0.4375,0.8792207792207792,24,0,0,0,0,0.5816666666666667,0.8945454545454545
00-0033571,2019,LB,0.8792207792207792,0.8488063660477454,25,0,0,0,0,0.8945454545454545,0.9225352112676056
